brand;brands_id;model;models_id;market_price;year
CHEVROLET;6;Lacetti;100;148500;2011
CHEVROLET;6;Lacetti NF35B;1740;147000;2012
NISSAN;9;Micra;21;147000;2013
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO 1.6;2556;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;Lacetti;100;145000;2013
CHEVROLET;6;AVEO;1320;145000;2013
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO 1.6;2556;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;Lacetti;100;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;Lacetti;100;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2011
CHEVROLET;6;AVEO;1320;145000;2012
CHEVROLET;6;AVEO;1320;145000;2013
CHEVROLET;6;AVEO;1320;145000;2013
CHEVROLET;6;AVEO;1320;145000;2013
CHEVROLET;6;AVEO;1320;145000;2011
CHEVROLET;6;AVEO;1320;145000;2011
OPEL;8;Corsa;13;145000;2010
KIA;28;Rio;749;145000;2011
KIA;28;Rio;749;145000;2011
CHEVROLET;6;Lacetti;100;144000;2012
CHEVROLET;6;Lacetti;100;144000;2012
CHEVROLET;6;Lacetti;100;144000;2012
CHEVROLET;6;Lacetti;100;144000;2012
CHEVROLET;6;AVEO;1320;143330;2013
CHEVROLET;6;AVEO;1320;143330;2013
CHEVROLET;6;Lacetti;100;142000;2012
CHEVROLET;6;NIVA;11;140000;2011
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;AVEO;1320;140000;2013
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;AVEO;1320;140000;2013
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;NIVA;11;140000;2011
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;AVEO;1320;140000;2012
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;Lacetti;100;140000;2011
CHEVROLET;6;AVEO;1320;140000;2011
CHEVROLET;6;AVEO;1320;140000;2011
CHEVROLET;6;AVEO;1320;140000;2011
CHEVROLET;6;AVEO;1320;140000;2011
CHEVROLET;6;AVEO;1320;140000;2011
CHEVROLET;6;Lacetti;100;140000;2012
CHEVROLET;6;AVEO;1320;140000;2011
CHEVROLET;6;AVEO;1320;140000;2012
RENAULT;7;Trafic;1190;140000;2008
NISSAN;9;Almera;23;140000;2012
NISSAN;9;Micra;21;140000;2008
KIA;28;Rio;749;140000;2011
KIA;28;Soul;1034;140000;2011
KIA;28;Soul;1034;140000;2011
KIA;28;Rio;749;140000;2011
KIA;28;Picanto;747;140000;2012
KIA;28;Rio;749;140000;2011
KIA;28;Soul;1034;140000;2011
KIA;28;Soul;1034;140000;2011
KIA;28;Soul;1034;140000;2009
KIA;28;Rio;749;139000;2011
CHEVROLET;6;AVEO;1320;136000;2013
CHEVROLET;6;AVEO;1320;136000;2013
CHEVROLET;6;Lacetti;100;135807;2011
CHEVROLET;6;SPARK;2086;135000;2012
CHEVROLET;6;AVEO;1320;135000;2013
CHEVROLET;6;Lacetti;100;135000;2012
CHEVROLET;6;Lacetti;100;135000;2012
CHEVROLET;6;Lacetti;100;135000;2012
CHEVROLET;6;SPARK;2086;135000;2012
CHEVROLET;6;Lacetti;100;135000;2011
CHEVROLET;6;Lacetti;100;135000;2011
CHEVROLET;6;Lacetti;100;135000;2012
CHEVROLET;6;Lacetti;100;135000;2012
CHEVROLET;6;Lacetti;100;135000;2012
CHEVROLET;6;AVEO;1320;135000;2011
OPEL;8;Corsa;13;135000;2008
KIA;28;Rio;749;135000;2011
CHEVROLET;6;AVEO;1320;134000;2013
CHEVROLET;6;AVEO;1320;134000;2013
KIA;28;Picanto;747;133000;2012
CHEVROLET;6;Lacetti;100;131000;2012
CHEVROLET;6;AVEO;1320;130700;2013
CHEVROLET;6;Lacetti;100;130000;2011
CHEVROLET;6;Lacetti;100;130000;2011
CHEVROLET;6;Lacetti;100;130000;2011
CHEVROLET;6;Lacetti;100;130000;2012
CHEVROLET;6;Lacetti;100;130000;2012
CHEVROLET;6;Lacetti;100;130000;2012
CHEVROLET;6;Lacetti;100;130000;2011
CHEVROLET;6;Lacetti;100;130000;2011
CHEVROLET;6;Lacetti;100;130000;2012
CHEVROLET;6;AVEO;1320;130000;2013
CHEVROLET;6;Lacetti;100;130000;2012
CHEVROLET;6;Lacetti;100;130000;2012
CHEVROLET;6;AVEO;1320;130000;2013
CHEVROLET;6;AVEO;1320;130000;2013
CHEVROLET;6;Lacetti;100;130000;2012
CHEVROLET;6;Lacetti;100;130000;2012
CHEVROLET;6;AVEO;1320;130000;2012
CHEVROLET;6;Lacetti;100;130000;2010
CHEVROLET;6;AVEO;1320;130000;2010
CHEVROLET;6;Lacetti;100;130000;2011
CHEVROLET;6;Lacetti;100;130000;2011
CHEVROLET;6;Lacetti;100;130000;2011
CHEVROLET;6;Lacetti;100;130000;2012
CHEVROLET;6;Lacetti;100;130000;2011
CHEVROLET;6;Lacetti;100;130000;2012
CHEVROLET;6;Lacetti;100;130000;2012
CHEVROLET;6;Lacetti;100;130000;2012
CHEVROLET;6;AVEO;1320;130000;2012
CHEVROLET;6;Lacetti;100;130000;2012
CHEVROLET;6;Lacetti;100;130000;2012
CHEVROLET;6;AVEO;1320;130000;2012
CHEVROLET;6;AVEO;1320;130000;2011
CHEVROLET;6;AVEO;1320;130000;2011
CHEVROLET;6;AVEO;1320;130000;2011
CHEVROLET;6;AVEO;1320;130000;2011
CHEVROLET;6;AVEO SF69Y;1186;130000;2011
CHEVROLET;6;SPARK;2086;130000;2012
CHEVROLET;6;AVEO;1320;130000;2011
OPEL;8;Corsa;13;130000;2011
OPEL;8;Corsa;13;130000;2011
NISSAN;9;Micra;21;130000;2013
NISSAN;9;Micra;21;130000;2013
NISSAN;9;Almera Classic;188;130000;2010
NISSAN;9;Micra;21;130000;2013
NISSAN;9;Micra;21;130000;2013
TOYOTA;11;Corolla;852;130000;2003
TOYOTA;11;Auris;99;130000;2008
KIA;28;Picanto;747;130000;2010
RENAULT;7;Sandero;1495;129000;2011
CHEVROLET;6;AVEO;1320;128500;2013
CHEVROLET;6;Lacetti;100;126000;2012
CHEVROLET;6;Lacetti;100;125000;2012
CHEVROLET;6;AVEO;1320;125000;2010
CHEVROLET;6;Lacetti;100;125000;2012
CHEVROLET;6;Lacetti;100;125000;2012
CHEVROLET;6;AVEO SA69Y;1736;125000;2010
CHEVROLET;6;Lacetti;100;125000;2008
CHEVROLET;6;Lacetti;100;125000;2008
CHEVROLET;6;AVEO;1320;125000;2011
KIA;28;Cerato;194;125000;2009
KIA;28;Cerato;194;125000;2009
CHEVROLET;6;AVEO;1320;123000;2011
CHEVROLET;6;AVEO;1320;123000;2011
KIA;28;Rio;749;123000;2010
CHEVROLET;6;AVEO;1320;120000;2011
CHEVROLET;6;Lacetti;100;120000;2011
CHEVROLET;6;Lacetti;100;120000;2011
CHEVROLET;6;Lacetti;100;120000;2011
CHEVROLET;6;Lacetti;100;120000;2011
CHEVROLET;6;Lacetti;100;120000;2011
CHEVROLET;6;AVEO;1320;120000;2011
CHEVROLET;6;Lacetti;100;120000;2011
CHEVROLET;6;Lacetti;100;120000;2011
CHEVROLET;6;Lacetti;100;120000;2011
CHEVROLET;6;Lacetti;100;120000;2010
CHEVROLET;6;Lacetti;100;120000;2010
CHEVROLET;6;Lacetti;100;120000;2011
CHEVROLET;6;Lacetti;100;120000;2011
CHEVROLET;6;Lacetti;100;120000;2011
CHEVROLET;6;Lacetti;100;120000;2011
CHEVROLET;6;AVEO;1320;120000;2011
CHEVROLET;6;Lacetti;100;120000;2011
CHEVROLET;6;Lacetti;100;120000;2012
CHEVROLET;6;AVEO;1320;120000;2011
CHEVROLET;6;AVEO;1320;120000;2011
CHEVROLET;6;AVEO;1320;120000;2011
CHEVROLET;6;Lacetti;100;120000;2006
CHEVROLET;6;AVEO;1320;120000;2011
CHEVROLET;6;AVEO;1320;120000;2011
CHEVROLET;6;AVEO;1320;120000;2011
CHEVROLET;6;AVEO;1320;120000;2011
CHEVROLET;6;AVEO;1320;120000;2010
CHEVROLET;6;AVEO;1320;120000;2009
CHEVROLET;6;Lacetti;100;120000;2011
CHEVROLET;6;AVEO;1320;120000;2011
CHEVROLET;6;AVEO;1320;120000;2011
RENAULT;7;Kangoo;17;120000;2008
CHEVROLET;6;AVEO SF69Y;1186;117000;2010
CHEVROLET;6;Lacetti;100;116000;2011
CHEVROLET;6;Lacetti;100;116000;2011
CHEVROLET;6;AVEO;1320;115000;2011
CHEVROLET;6;Lacetti;100;115000;2009
CHEVROLET;6;AVEO;1320;115000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO SA69Y;1736;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO SF69Y;1186;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;Lacetti;100;110000;2010
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO SF 48Y4;1243;110000;2008
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO SF69Y;1186;110000;2011
CHEVROLET;6;AVEO SF69Y;1186;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;Lacetti;100;110000;2010
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO SA69Y;1736;110000;2011
CHEVROLET;6;AVEO;1320;110000;2011
CHEVROLET;6;AVEO SF69Y;1186;110000;2011
CHEVROLET;6;AVEO SF 48Y4;1243;110000;2008
RENAULT;7;Logan;1076;110000;2010
OPEL;8;ASTRA;1225;110000;2003
OPEL;8;Vivaro;76;110000;2007
NISSAN;9;Micra;21;110000;2007
KIA;28;Cerato 1.6;2190;110000;2009
CHEVROLET;6;AVEO;1320;109000;2011
CHEVROLET;6;AVEO;1320;109000;2011
CHEVROLET;6;Lacetti;100;105210;2012
CHEVROLET;6;AVEO;1320;105000;2012
CHEVROLET;6;AVEO SF69Y;1186;105000;2010
CHEVROLET;6;AVEO;1320;105000;2011
CHEVROLET;6;AVEO;1320;105000;2011
CHEVROLET;6;AVEO;1320;105000;2010
CHEVROLET;6;AVEO;1320;105000;2012
CHEVROLET;6;AVEO;1320;105000;2010
CHEVROLET;6;AVEO;1320;105000;2011
CHEVROLET;6;AVEO;1320;105000;2011
CHEVROLET;6;AVEO;1320;105000;2007
CHEVROLET;6;AVEO;1320;104280;2011
CHEVROLET;6;AVEO;1320;100000;2010
CHEVROLET;6;Epica LF69K;1638;100000;2008
CHEVROLET;6;AVEO;1320;100000;2010
CHEVROLET;6;AVEO;1320;100000;2011
CHEVROLET;6;AVEO SF69Y;1186;100000;2010
CHEVROLET;6;AVEO SF69Y;1186;100000;2010
CHEVROLET;6;AVEO;1320;100000;2010
CHEVROLET;6;AVEO;1320;100000;2010
CHEVROLET;6;AVEO;1320;100000;2010
CHEVROLET;6;AVEO SF69Y;1186;100000;2010
CHEVROLET;6;AVEO;1320;100000;2010
CHEVROLET;6;AVEO SF69Y;1186;100000;2010
CHEVROLET;6;AVEO;1320;100000;2010
CHEVROLET;6;AVEO;1320;100000;2010
CHEVROLET;6;AVEO;1320;100000;2008
NISSAN;9;Almera;23;100000;2008
NISSAN;9;Almera;23;100000;2008
